station,title,放送時間,starts_at,ends_at,wday,cast,email,hp,memo,image,on_air_wday_id,timeframe
TBSラジオ,爆笑問題の日曜サンデー (1),13時00分～15時00分,13:00,15:00,0,爆笑問題/江藤愛（1～4週）/外山惠理（5週）,nichiyou@tbs.co.jp,https://www.tbsradio.jp/nichiyou/,"日曜午後は爆笑問題が4時間生放送！
ラジオ版のサンデージャポン「ラジオサンジャポNEXT」や「田中裕二のサンデー競馬小僧」コーナーも大好評。日曜午後はコレで決まり！",243,7,3
TBSラジオ,大沢悠里のゆうゆうワイド 土曜日版,15時00分～17時00分,15:00,17:00,6,大沢悠里/さこみちよ　,yuyuwide@tbs.co.jp,,,253,6,4
TBSラジオ,爆笑問題の日曜サンデー (2),15時00分～17時00分,15:00,17:00,0,爆笑問題/江藤愛（1～4週）/外山惠理（5週）,nichiyou@tbs.co.jp,https://www.tbsradio.jp/nichiyou/,"日曜午後は爆笑問題が4時間生放送！
ラジオ版のサンデージャポン「ラジオサンジャポNEXT」や「田中裕二のサンデー競馬小僧」コーナーも大好評。日曜午後はコレで決まり！",243,7,4
TBSラジオ,ACTION,15時30分～17時30分,15:30,17:30,4,宮藤官九郎/尾崎世界観(クリープハイプ)/DJ松永(Creepy Nuts)/羽田圭介/幸坂理加/平井理央(From RIO to TOKYO),action@tbs.co.jp,https://www.tbsradio.jp/action/,,235,13,4
TBSラジオ,コシノジュンコ MASACA,17時00分～17時30分,17:00,17:30,0,コシノジュンコ/出水麻衣（TBSアナウンサー）,masaca@tbs.co.jp,https://www.tbsradio.jp/masaca/,"ファッションデザイナー：コシノジュンコが、それぞれのジャンルのトップランナーをゲストに迎え、人と人の繋がりや、出会いと共感を発見する30分。
MASACA！な驚きを創造する人々・・・
MASACA！な未来を想像する人々・・・
そんな人々との出会い「MASACA！」がCREATIONを生み出す！",253,7,4
TBSラジオ,さらば青春の光がTaダ、Baカ、Saワギ,17時15分～17時30分,17:15,17:30,6,さらば青春の光,saraba@tbs.co.jp,https://www.tbsradio.jp/saraba/,"TBSラジオ主催で単独ライブを開催、TBSラジオで特番を２回担当…TBSラジオとは長いお付き合いのお笑いコンビ「さらば青春の光」（森田哲矢、東ブクロ）が、満を持してレギュラー番組を獲得！放送時間は""土曜夕方の15分間""。ここから朝の帯番組になっていくのか、深夜番組になっていくのか、このまま終わるのか、注目してください。",168,6,4
TBSラジオ,横山だいすけ はじめのいっぽ,17時30分～18時00分,17:30,18:00,0,横山だいすけ,dsk@tbs.co.jp,,,182,7,4
TBSラジオ,エンタメExpress,17時44分～17時50分,17:44,17:50,4,赤荻歩(TBSアナウンサー),enta954@tbs.co.jp,https://www.tbsradio.jp/enta954/,TBSラジオが贈る、エンタメ・コンテンツをナビゲート！映画やコンサート、舞台、ミュージカル、お笑いライブ、さらには、グッズやトレンド、音声コンテンツまで、あらゆるエンターテイメント情報を、リスナーの皆さんに、発信します。ゲストからしか聴けない、出演イベント、舞台などの貴重なエンタメトークも、お聞き逃しなく！,251,13,4
TBSラジオ,アフター６ジャンクション (0)【別番組:ラジオでできるかな？】,17時50分～18時00分,17:50,18:00,4,ライムスター宇多丸/宇垣美里/日比麻音子（TBSアナウンサー）/宇内梨沙（TBSアナウンサー）/山本匠晃（TBSアナウンサー）,utamaru@tbs.co.jp,https://www.tbsradio.jp/a6j/,"ライムスター宇多丸の聴くカルチャー・プログラム、最高峰。
あなたの""好き""が否定されない、あなたの""好き""が見つかる場所。
映画・音楽・本・ゲームなどの分析や、独自視点による文化研究など、日常の中にある「おもしろ」を掘り起こすカルチャー・キュレーションで現代社会に広がる様々な趣味嗜好の多様性を受け止める。
番組略称は「アトロク」(いとうせいこう命名)。",237,12,4
TBSラジオ,ミヤリサン製薬プレゼンツ　腸から始まる健康ライフ,17時50分～18時00分,17:50,18:00,1,中澤有美子,miyari@tbs.co.jp,,,253,1,4
TBSラジオ,アフター６ジャンクション(1)【カルチャートーク】など,18時00分～19時00分,18:00,19:00,4,ライムスター宇多丸/熊崎風斗（TBSアナウンサー）/宇垣美里/日比麻音子（TBSアナウンサー）/宇内梨沙（TBSアナウンサー）/山本匠晃（TBSアナウンサー）,utamaru@tbs.co.jp,https://www.tbsradio.jp/a6j/,"ライムスター宇多丸の聴くカルチャー・プログラム、最高峰。
あなたの""好き""が否定されない、あなたの""好き""が見つかる場所。
映画・音楽・本・ゲームなどの分析や、独自視点による文化研究など、日常の中にある「おもしろ」を掘り起こすカルチャー・キュレーションで現代社会に広がる様々な趣味嗜好の多様性を受け止める。
番組略称は「アトロク」(いとうせいこう命名)。",237,13,4
TBSラジオ,積水ハウス presents 村上ゆきのスローリビング,18時00分～18時30分,18:00,18:30,0,村上ゆき,slow@tbs.co.jp,,,253,7,4
TBSラジオ,ガスワンプレゼンツ 田中みな実 あったかタイム,18時30分～19時00分,18:30,19:00,6,田中みな実,atataka@tbs.co.jp,,,253,6,4
TBSラジオ,自転車協会 presents ミラクル・サイクル・ライフ,18時30分～19時00分,18:30,19:00,0,石井正則/疋田智,cycle-r@tbs.co.jp,https://www.tbsradio.jp/cycle-r/,"通勤・通学・お買い物・・・
普段の生活で自転車を愛用している人も多いはず。
そんな、生活に欠かせない自転車だからこそ、もっと楽しく、そしてもっと有効に活用しませんか？
いい自転車の見分け方、交通ルール、サドルの位置、正しい姿勢、ダイエット効果、などなど・・・
自転車を愛してやまない　石井正則と疋田智が“サイクリスト”の人はもちろん、 「いつか乗りたい！ 」という“サイクリスト予備軍”まで、 幅広い方々に自転車の楽しさをお伝えしていきます！",151,7,4
TBSラジオ,アフター６ジャンクション(2)【スタジオライブ】など,19時00分～20時00分,19:00,20:00,4,ライムスター宇多丸/熊崎風斗（TBSアナウンサー）/宇垣美里/日比麻音子（TBSアナウンサー）/宇内梨沙（TBSアナウンサー）/山本匠晃（TBSアナウンサー）,utamaru@tbs.co.jp,https://www.tbsradio.jp/a6j/,"ライムスター宇多丸の聴くカルチャー・プログラム、最高峰。
あなたの""好き""が否定されない、あなたの""好き""が見つかる場所。
映画・音楽・本・ゲームなどの分析や、独自視点による文化研究など、日常の中にある「おもしろ」を掘り起こすカルチャー・キュレーションで現代社会に広がる様々な趣味嗜好の多様性を受け止める。
番組略称は「アトロク」(いとうせいこう命名)。",237,13,4
TBSラジオ,アットホーム presents 藤田ニコルのあしたはにちようび,19時00分～20時30分,19:00,20:30,6,藤田ニコル/タイムマシーン3号,nico@tbs.co.jp,https://www.tbsradio.jp/nico/,"藤田ニコルが、念願だったラジオパーソナリティに挑戦！
明日は休みだ！という人が多い、ちょっと浮かれた土曜の夜を彩る番組「アットホーム presents 藤田ニコルのあしたはにちようび」がTBSラジオでスタートします。
番組は、藤田ニコルが世の中のアレコレにコメントしたり、ゲストを招いてトークをしたり、時にリスナーの相談に乗ったりと、自身の言葉で語る90分。放送は毎週土曜日の夜7時から8時半まで。初回は1月4日（土）です。
メッセージの募集テーマ、ゲスト情報などは決定次第お知らせします。",166,6,4
TBSラジオ,清塚信也 Ｘタイム ラジオ,19時00分～19時30分,19:00,19:30,0,清塚信也,kiyozuka@tbs.co.jp,,,253,7,4
TBSラジオ,SMBCモビット presents 竹中直人 ～月夜の蟹～,19時30分～20時00分,19:30,20:00,0,竹中直人/堀井美香,tukiyo@tbs.co.jp,,,253,7,4
TBSラジオ,アフター６ジャンクション(3)【特集コーナー】など,20時00分～21時00分,20:00,21:00,4,ライムスター宇多丸/熊崎風斗（TBSアナウンサー）/宇垣美里/日比麻音子（TBSアナウンサー）/宇内梨沙（TBSアナウンサー）/山本匠晃（TBSアナウンサー）,utamaru@tbs.co.jp,https://www.tbsradio.jp/a6j/,"ライムスター宇多丸の聴くカルチャー・プログラム、最高峰。
あなたの""好き""が否定されない、あなたの""好き""が見つかる場所。
映画・音楽・本・ゲームなどの分析や、独自視点による文化研究など、日常の中にある「おもしろ」を掘り起こすカルチャー・キュレーションで現代社会に広がる様々な趣味嗜好の多様性を受け止める。
番組略称は「アトロク」(いとうせいこう命名)。",237,13,5
TBSラジオ,chelmicoの でも、まだ土曜日,20時30分～21時00分,20:30,21:00,6,chelmico,demo@tbs.co.jp,,,253,6,5
TBSラジオ,プレイステーション presents ライムスター宇多丸とマイゲーム・マイライフ,21時00分～21時30分,21:00,21:30,4,宇多丸　,mygame@tbs.co.jp,,,253,4,5
TBSラジオ,激落ちくんのレックpresents プロレスの勝ち！ neo,21時00分～21時30分,21:00,21:30,5,辻よしなり/楠葉絵美（TBSラジオキャスター）,pkn@tbs.co.jp,,,253,5,5
TBSラジオ,明日へのエール～ことばにのせて,21時00分～22時00分,21:00,22:00,6,西村江太郎,yell@tbs.co.jp,,,253,6,5
TBSラジオ,TOMAS presents High School a Go Go!!,21時00分～21時30分,21:00,21:30,1,石井大裕（TBSアナウンサー）,higo@tbs.co.jp,https://www.tbsradio.jp/higo/," テーマは『もっとハッピーなスクールライフを！』
熱血石井アナと高校生たちがコラボ！
今の高校生のリアルな姿を伝える高校生活応援プログラム！
それが『High school a Go Go!!』
",253,1,5
TBSラジオ,ハライチ岩井勇気のアニニャン！,21時00分～21時30分,21:00,21:30,2,岩井勇気（ハライチ）,ia@tbs.co.jp,https://www.tbsradio.jp/ia/,"お笑い界きってのアニメ、アニソン好きの ハライチ岩井勇気のもとに毎回様々なゲストをお呼びし、 岩井のシニカルな視点と、ゲストのまっすぐな視点（？）の 相乗効果によりアニメ作品の世界の楽しみ方を 紐解いていきます。 アニラジ史上もっともシニカルな番組です。
",150,2,5
TBSラジオ,テンカイズ,21時00分～21時30分,21:00,21:30,3,宇賀なつみ/週替わりプレゼンター：野村高文（NewsPicksアカデミア編集長）/三浦崇宏（GO代表取締役）浜田敬子（ビジネスインサイダー 統括編集長),tenkai@tbs.co.jp,,,253,3,5
TBSラジオ,ブシロードpresents 相羽あいなの大こ～かいRaDiO,21時30分～22時00分,21:30,22:00,4,相羽あいな,daikokai@tbs.co.jp,,,143,4,5
TBSラジオ,神田松之丞 問わず語りの松之丞,21時30分～22時00分,21:30,22:00,5,神田松之丞,edo@tbs.co.jp,,,253,5,5
TBSラジオ,嶌信彦 人生百景「志の人たち」,21時30分～22時00分,21:30,22:00,0,嶌信彦/安田佑子（フリーアナウンサー）　,100kei@tbs.co.jp,,,253,7,5
TBSラジオ,かまいたちのヘイ！タクシー！,21時30分～22時00分,21:30,22:00,1,かまいたち,kamataku@tbs.co.jp,https://www.tbsradio.jp/kamataku/,"前代未聞！スタジオを飛び出してタクシーでお喋りするラジオ番組が始まります！
パーソナリティーを務めるのは、キングオブコント２０１７王者のかまいたち！
この春 満を持して東京へ進出したかまいたちが、タクシーに乗って、都内を知り尽くす！
様々な街、人、モノ！？と触れ合いながらエンジン・フル回転で喋ります！
初のかまいたち東京レギュラーラジオにして、神出鬼没ラジオ！
予測不能な新番組をお楽しみください！！",247,1,5
TBSラジオ,日本リアライズ presents 篠田麻里子のGOOD LIFE LAB！,21時30分～22時00分,21:30,22:00,2,篠田麻里子/宇垣美里/相川七瀬/アポロン山崎（占い芸人）/坂口孝則（経営コンサルタント）,lab@tbs.co.jp,,,149,2,5
TBSラジオ,イモトアヤコのすっぴんしゃん,21時30分～22時00分,21:30,22:00,3,イモトアヤコ,suppin@tbs.co.jp,https://www.tbsradio.jp/suppin/,"イモトアヤコが、普段着のままの_すっぴんトーク_をお届け！
身の回りで起こった出来事から今ハマっているもの、華麗なる交友録などフリートークで展開！
また、リスナーさんの疑問や質問に答える『聞いてよ、イモっちゃん』のコーナーや
世界を旅するイモトに、逆にリスナーさん提供の海外情報を紹介コーナー『イモトさん、ここ行ったことありますか？」など
盛りだくさんな30分間です。
メールアドレス：suppin@tbs.co.jp
",252,3,5
TBSラジオ,荻上チキ・Session-22,22時00分～23時55分,22:00,23:55,5,荻上チキ/南部広美,ss954@tbs.co.jp,https://www.tbsradio.jp/ss954/,様々な形でのリスナーの皆さんとコラボレーションしながら、ポジティブな提案につなげる「ポジ出し」の精神を大事に、テーマやニュースに合わせて「探究モード」、「バトルモード」、「わいわいモード」などなど柔軟に形式を変化させながら、番組を作って行きます。 あなたもぜひこのセッションに参加してください。,136,5,5
TBSラジオ,井上芳雄 by MYSELF,22時00分～22時30分,22:00,22:30,0,井上芳雄,yoshio@tbs.co.jp,https://www.tbsradio.jp/yoshio/,"ミュージカル界のプリンスこと、俳優・井上芳雄がお送りするエンターテイメントショー。
舞台で鍛えたトークとスタジオ生歌、そして大貫祐一郎によるピアノ生演奏に乗せて、今の気持ちをお伝えします。
初めて歌う曲やミュージカルナンバーも披露。
まるでコンサートホールの最前列にいるような極上の音楽、臨場感で日曜夜に贅沢なひとときをあなたに。
番組ハッシュタグは #井上芳雄byMYSELF 
メッセージ募集のコーナー
＜About Musical＞
ミュージカルにまつわる疑問や質問、気になっていることやミュージカルニュースなどなどミュージカルにまつわるメッセージに何でもお答え。
＜お悩み相談 My Answer＞
悩みは誰にも相談しないし、されない。でも「すごく相談されたい！」というポジティブな男・井上芳雄が小さそう、でも、大きな悩みに本気でお答え。
＜幸せのピース＞
思いがけずこんなことで元気になった。嬉しくなった。幸せになった出来事をエピソードとともに教えて下さい。
このコーナーのみ採用された方にはサイン入りプリンスチェキをプレゼント！
お名前、住所、電話番号、年齢をお忘れなく。
＜リクエスト＞
スタジオで歌ってほしい曲名とその理由をお願いします。
メールの件名にそれぞれのコーナー名を書いて送って下さい。
放送中、放送後の感想もお待ちしております。
メッセージの宛先は yoshio@tbs.co.jp
ハガキの宛先は
〒107-8066　TBSラジオ
「井上芳雄 by MYSELF」それぞれの係まで",253,7,5
TBSラジオ,今晩は 吉永小百合です,22時30分～23時00分,22:30,23:00,0,吉永小百合,y-sayuri@tbs.co.jp,https://www.tbsradio.jp/y-sayuri/,"今や日本を代表する女優吉永小百合・唯一のレギュラー番組です。やさしく親しみやすい語り口で、他では聞けないパーソナルトークを繰り広げます。定期的に企画するゲストとの対談も聞きものです。
「近況報告」最近の旅行話から日常の所感まで、まさに吉永小百合の今が聞けます。
「テーマトーク」旅、映画、音楽、スポーツ、食と毎回テーマを定めて語ります。
「ゲスト対談」様々なジャンルで活躍するビッグゲストとの対談です。",253,7,5
TBSラジオ,BLITZ POWER PUSH,23時55分～0時00分,23:55,0:00,4,近藤夏子・篠原梨菜（TBSアナウンサー）,blitz954@tbs.co.jp,https://www.tbsradio.jp/blitz954/,"マイナビBLITZ赤坂が応援するミュージシャンの曲を近藤夏子、篠原梨菜がご紹介します。
メールは、blitz954@tbs.co.jpまで。",187,13,5
TBSラジオ,ハライチのターン！,0時00分～1時00分,0:00,1:00,4,ハライチ,ht@tbs.co.jp,https://www.tbsradio.jp/ht/,"TBSラジオの深夜の入口をバッと盛り上げる、お笑い芸人による『60分のトークバラエティ』！
『M-1グランプリ 2009 2010 2015』ファイナリスト、『年間TV出演本数ランキング2015』第3位（澤部）、TBSラジオ「デブッタンテ」でうしろシティとラジオを学んだハライチがラジオ独り立ち！
",142,4,1
TBSラジオ,マイナビ Laughter Night,0時00分～1時00分,0:00,1:00,5,伊東楓（TBSアナウンサー）/空気階段,odoriba@tbs.co.jp,https://www.tbsradio.jp/warai954/index.html,,253,5,1
TBSラジオ,Sky presents 藤原竜也のラジオ,0時00分～0時30分,0:00,0:30,6,藤原竜也,tatsuya@abc1008.com,https://www.skygroup.jp/company/promotion/radio/,,253,6,1
TBSラジオ,東京ポッド許可局,0時00分～1時00分,0:00,1:00,1,マキタスポーツ/プチ鹿島/サンキュータツオ,tokyopod@tbs.co.jp,https://www.tbsradio.jp/tokyopod/,"2008年、売れてない芸人3人でひっそり始めた自主制作のポッドキャスト番組をTBSラジオが異例の輸入！
モットーは「屁理屈をエンタテインメントに！」
エンタテインメントとインタレスト、2つの意味の「おもしろい！」を両立させた刺激的な内容を3人のおじさんが「屁理屈」たっぷりに語る。",160,1,1
TBSラジオ,アルコ＆ピース D.C.GARAGE,0時00分～1時00分,0:00,1:00,2,アルコ＆ピース（平子祐希/酒井健太）,dcg@tbs.co.jp,https://www.tbsradio.jp/dcg/,"TBSラジオの深夜の入口をバッと盛り上げる、お笑い芸人による『60分のトークバラエティ』！
『THE MANZAI 2011 2012』ファイナリスト、『キングオブコント 2013』ファイナリストの
アルコ＆ピースがTBSラジオに！
理解不能でシュール、けどクセになる茶番劇がリスナーに受けた彼らのラジオ。その礎となる2人の“コント力”を活かして番組を盛り上げます。
",148,2,1
TBSラジオ,うしろシティ 星のギガボディ,0時00分～1時00分,0:00,1:00,3,うしろシティ（阿諏訪泰義/金子学）,giga@tbs.co.jp,https://www.tbsradio.jp/giga/,"TBSラジオの深夜の入口をバッと盛り上げる、お笑い芸人による『60分のトークバラエティ』！
『平成24年度NHK新人演芸大賞』演芸部門大賞受賞、『キングオブコント 2012 2013 2015』ファイナリスト、TBSラジオ「デブッタンテ」でハライチとラジオを学んだ実力派コントコンビ、うしろシティがラジオ独り立ち！
最近は、阿諏訪が日テレ「得する人損する人」で料理の味を再現するキャラクターでプチブレイク中。
金子は、新潟県津南町のPR大使としても活動。
",244,3,1
TBSラジオ,高見沢俊彦のロックばん,0時30分～1時00分,0:30,1:00,0,高見沢俊彦,rockban@tbs.co.jp,https://www.tbsradio.jp/rockban/,THE ALFEEのリーダーでVO.EG担当の高見沢俊彦がTBSラジオで深夜にお送りしているロックエンターテイメント「高見沢俊彦のロックばん」。独特の「王子様キャラ」で爆走・暴走・爆笑しています。,253,7,1
TBSラジオ,JUNK おぎやはぎのメガネびいき,1時00分～27時00分,1:00,3:00:00,4,おぎやはぎ,megane@tbs.co.jp,https://www.tbsradio.jp/megane/,"その独特なテンポと漂々としたキャラクターで、幾多の若手お笑い芸人たちと一線を画してきた、おぎやはぎ。
子分肌でありながら、兄貴的信頼も持つ、おぎやはぎ。
上からも下からも好かれるNO.2。
そんなNO.2のポジションでNO.1になりたい。
「ニュータイプ兄貴（パーソナリティー）」、、、おぎやはぎ。",140,4,1
TBSラジオ,JUNK バナナマンのバナナムーンGOLD,1時00分～27時00分,1:00,3:00:00,5,バナナマン,banana@tbs.co.jp ,https://www.tbsradio.jp/banana/,"シニカルでハイテンション、情熱的でクール。テレビ、舞台で独自の活動をしているバナナマンの冠番組!!
ラジオ大好きな2人のマニアックトーク。
ラジオらしからぬ行動力を活かした企画！
深夜ラジオのリスナーのため、そこそこ楽しませる番組を作ります。",158,5,1
TBSラジオ,JUNKサタデー　エレ片のコント太郎,1時00分～27時00分,1:00,3:00:00,6,エレ片（エレキコミック/片桐仁）,elekata@tbs.co.jp,https://www.tbsradio.jp/elekata/,"知らない人は一生知らない！修学旅行も14年目！いまだ最下層！
今立進と体の関係を前提に付き合える女集まれラジオ！
そして・・・
RN：「おんちょろちょろ」からのエレ片紹介文↓↓↓ 
笑わせてもらおうと思ってない？
面白いトコは各自で探して笑ってね！
エレ片のコント太郎！今週も3人でワチャワチャ放送中！",238,6,1
TBSラジオ,JUNK 伊集院光・深夜の馬鹿力,1時00分～27時00分,1:00,3:00:00,1,伊集院光,,https://www.tbsradio.jp/ijuin/,"「気がつくと会社をサボって土手でダンボールを使ってソリ遊びをしていた」
「ロン毛にしたのは、髪を切るのが面倒くさかったから」
「『1年生になったら』の歌詞のように友達ができるなんて絶対無理。とかなり早い段階で悟ってしまった」
なんて方たちの憩いの時間となっているのがこの番組。 おかげさまで、番組スタートから今まで男女の聴取者比はほぼ100：0！
「もてたいっすねぇ…でも外に出るのが面倒くさいから……きょうは、いや、明日は、いや、いいやもてなくて」的なスピリッツで毎週がんばったりがんばるフリだったりの放送をしていまーす。",239,1,1
TBSラジオ,JUNK 爆笑問題カーボーイ,1時00分～27時00分,1:00,3:00:00,2,爆笑問題,bakusho@tbs.co.jp,https://www.tbsradio.jp/bakusho/,"レギュラー番組や雑誌の連載を多数抱える超売れっ子『爆笑問題』が1週間の活動のベースキャンプにしているのが、当番組。
彼らの漫才のプロトタイプとも言えるフリートークに、非常に優秀なリスナーから送られてくるメールをプラスして構成する、深夜の王道的番組です。
【コーナー投稿は下記まで！】
メール：bakusho@tbs.co.jp
ハガキ：〒107-8066 TBSラジオ 爆笑問題カーボーイ
 それぞれのコーナーまで。",147,2,1
TBSラジオ,JUNK 山里亮太の不毛な議論,1時00分～27時00分,1:00,3:00:00,3,山里亮太,fumou@tbs.co.jp,https://www.tbsradio.jp/fumou/,"ボキャブラリーの宝庫と呼ばれる、南海キャンディーズの山里亮太が、ラジオで本領を発揮します！
メール：fumou@tbs.co.jp
ハガキ：〒107-8066 TBSラジオ
「JUNK 山里亮太の不毛な議論」まで。",144,3,1
TBSラジオ,池田めぐみ Fine！！,3時00分～5時00分,3:00,5:00,4,池田めぐみ　,fine@tbs.co.jp,https://www.tbsradio.jp/fine/,"眠い目をこすりながら起きたばかりの人、新聞配達など早朝の仕事をしている人、昨日から深夜勤務をしている人、午前3時に“動いている”様々な人に向けた２時間の生ワイド番組。
ニュース・天気予報・朝刊の早刷りをはじめ生活情報など、この時間帯に聞きやすい音楽を交えながらお届けします。",249,10,1
TBSラジオ,ラジオアーカイブ,3時00分～4時00分,3:00,4:00,6,長岡杏子（TBSアナウンサー）,ra@tbs.co.jp,https://www.tbsradio.jp/archive/,"記録を保存・活用し、未来に伝達することを「アーカイブ」と言いますが、タイトルの通り、過去に放送された、たくさんある番組の中からよりすぐりのものをご紹介していきます。
リスナーの皆さんからの紹介して欲しい番組のリクエストもお待ちしています。
番組のタイトル、出演された方、放送日なども分かりましたらお書き添えください。",253,6,1
TBSラジオ,小森谷徹のFine！！,3時00分～5時00分,3:00,5:00,1,小森谷徹,fine@tbs.co.jp,https://www.tbsradio.jp/fine/,"眠い目をこすりながら起きたばかりの人、新聞配達など早朝の仕事をしている人、昨日から深夜勤務をしている人、午前3時に“動いている”様々な人に向けた２時間の生ワイド番組。
ニュース・天気予報・朝刊の早刷りをはじめ生活情報など、この時間帯に聞きやすい音楽を交えながらお届けします。",249,8,1
TBSラジオ,Fine music（1）,4時00分～5時00分,4:00,5:00,6,駒田健吾（TBSアナウンサー）,f-music@tbs.co.jp,,,236,6,1
TBSラジオ,オーディナリーミュージック,4時00分～5時00分,4:00,5:00,0,曽我部恵一　,music905@tbs.co.jp,,,253,7,1
文化放送,おはよう寺ちゃん活動中 第1部,5時00分～5時30分,5:00,5:30,4,寺島尚正  [コメンテーター]  （月）上念司　（火）田中秀臣　（水）篠原常一郎　（木）藤井聡　（金）週替わり,tera@joqr.net,http://www.joqr.co.jp/tera/,,196,13,2
文化放送,川中美幸 人・うた・心,5時10分～5時20分,5:10,5:20,6,川中美幸,miyuki@joqr.net,http://www.joqr.co.jp/programs/detail/miyuki.php,,196,6,2
文化放送,千葉真子 BEST SMILE ランニングクラブ,5時20分～5時35分,5:20,5:35,6,千葉真子、寺島啓太,chiba@joqr.net,http://www.joqr.co.jp/blog/chiba/,,196,6,2
文化放送,みんなにエール！,5時35分～5時50分,5:35,5:50,6,町亞聖,yell@joqr.net,http://www.joqr.co.jp/yell/,,196,6,2
文化放送,おはよう寺ちゃん活動中 第2部,5時39分～7時00分,5:39,7:00,4,寺島尚正  [コメンテーター]  （月）上念司　（火）田中秀臣　（水）篠原常一郎　（木）藤井聡　（金）週替わり,tera@joqr.net,http://www.joqr.co.jp/tera/,,196,13,2
文化放送,グッチ裕三 朝からうまいぞぉ！,6時20分～6時45分,6:20,6:45,0,グッチ裕三　金田朋子,yuzo@joqr.net,http://www.joqr.co.jp/yuzo/,,196,7,2
文化放送,横浜流儀（ハマスタイル）,6時35分～6時45分,6:35,6:45,6,林文子横浜市長　竹内靖夫,yokohama@joqr.net,http://www.city.yokohama.lg.jp/shimin/koho/tvradio/index6.html,,196,6,2
文化放送,峰竜太とみんなの信州,6時45分～7時00分,6:45,7:00,6,峰竜太　舘谷春香,mine@joqr.net,http://www.joqr.co.jp/mine/,,196,6,2
文化放送,マイナビ農業presents 根本美緒のアグリのじかん,6時45分～7時00分,6:45,7:00,0,根本美緒,agri@joqr.net,http://www.joqr.co.jp/agri/,,196,7,2
文化放送,なな→きゅう 7時台,7時00分～8時00分,7:00,8:00,4,■パーソナリティ  [月～木]上田まりえ  [金]　　鈴木あきえ    ■パートナー  月（隔週）宮下純一  月（隔週）今浪隆博  火　ユージ  水　アンタッチャブル柴田英嗣  木　ますだおかだ 岡田圭右  金　寺島啓太アナウンサー  ,79@joqr.net,http://www.joqr.co.jp/sanmai_takeda/,,196,13,2
文化放送,ラジオのあさこ,7時00分～9時00分,7:00,9:00,6,いとうあさこ　砂山圭大郎,asako@joqr.net,http://www.joqr.co.jp/asako/,,196,6,2
文化放送,志の輔ラジオ 落語DEデート,7時00分～7時55分,7:00,7:55,0,立川志の輔  　,shinosuke@joqr.net,http://www.joqr.co.jp/rakugo,,196,7,2
文化放送,なな→きゅう 8時台,8時00分～9時00分,8:00,9:00,4,■パーソナリティ  [月～木]上田まりえ  [金]　　鈴木あきえ    ■パートナー  月（隔週）宮下純一  月（隔週）今浪隆博  火　ユージ  水　アンタッチャブル柴田英嗣  木　ますだおかだ 岡田圭右  金　寺島啓太アナウンサー  ,79@joqr.net,http://www.joqr.co.jp/sanmai_takeda/,,196,13,2
文化放送,林家たい平 たいあん吉日！おかしら付き♪,8時00分～8時30分,8:00,8:30,0,林家たい平　舘谷春香,taihei@joqr.net,http://www.joqr.co.jp/taihei/,,196,7,2
文化放送,しあわせ演歌・石原詢子です,8時30分～8時57分,8:30,8:57,0,石原詢子　原田年晴,oq@obc1314.co.jp,https://www.obc1314.co.jp/message/ishihara/,,196,7,2
文化放送,くにまるジャパン 極 9時～11時,9時00分～11時00分,9:00,11:00,4,■パーソナリティ：野村邦丸  ■パートナー：（月～水）西川文野、（木～金）水谷加奈,japan@joqr.net,http://www.joqr.co.jp/programs/detail/kiyoshibushi.php,,196,13,2
文化放送,村上信五くんと経済クン,9時00分～10時00分,9:00,10:00,6,村上信五　長麻未,murakami@joqr.net,http://www.joqr.co.jp/murakami/,,196,6,2
文化放送,久保純子 My Sweet Home,9時00分～9時30分,9:00,9:30,0,久保純子,home@joqr.net,http://www.joqr.co.jp/sweethome/,,196,7,2
文化放送,大垣尚司・残間里江子の大人ファンクラブ,9時30分～9時55分,9:30,9:55,0,大垣尚司　残間里江子　鈴木純子,otona@joqr.net,http://www.joqr.co.jp/otona/,,196,7,2
文化放送,菊池桃子のライオンミュージックサタデー,10時00分～11時00分,10:00,11:00,6,菊池桃子,momoko@joqr.net,http://www.joqr.co.jp/momoko/,,196,6,3
文化放送,鎌田實×村上信夫 日曜はがんばらない,10時00分～10時30分,10:00,10:30,0,鎌田實　村上信夫,kamata@joqr.net,http://www.joqr.co.jp/kamata/,,196,7,3
文化放送,浜美枝のいつかあなたと,10時30分～11時00分,10:30,11:00,0,浜美枝　寺島尚正,hama@joqr.net,http://www.joqr.co.jp/hama/,,196,7,3
文化放送,くにまるジャパン 極 11時～13時,11時00分～13時00分,11:00,13:00,4,■パーソナリティ：野村邦丸  ■パートナー：（月～水）西川文野、（木～金）水谷加奈,japan@joqr.net,http://www.joqr.co.jp/programs/detail/kiyoshibushi.php,,196,13,3
文化放送,トレンディエンジェルのPePePeラジオ,11時00分～13時00分,11:00,13:00,6,トレンディエンジェル　舘谷春香　バイク川崎バイク（準レギュラー）,pe@joqr.net,http://www.joqr.co.jp/programs/detail/pe.php,,196,6,3
文化放送,楽器楽園～ガキパラ～ for all music-lovers,11時00分～13時00分,11:00,13:00,0,武田真治　岡部磨知　砂山圭大郎,sax@joqr.net,http://www.joqr.co.jp/gakipara,,196,7,3
